R,G,B,clust
19.437288819073736,22.14726114204012,25.50700102803386,4
15.757050186238471,19.753266587800383,24.099155904357747,3
20.673726960912557,23.578636729157203,26.467813032069717,0
23.08415044385232,24.102513677796445,25.455975347863728,2
20.679810647696637,23.063953998191376,25.716416102204047,0
20.07992559596521,22.43518975051885,26.381930295335493,1
16.17178070778616,20.82534954751913,25.880832480559377,3
20.344533548224344,23.18036803040337,25.519716547603025,0
22.583803873700543,24.37950974350823,25.03674785130269,0
19.791146119813167,22.251413661248893,24.560011901076606,4
22.890567455622183,24.324255009307898,25.534785300338164,2
21.285526499192944,23.85490956369147,26.58965671060976,0
24.03682460532417,26.09612887158394,28.33211815969746,2
18.41435842769679,22.026643866305736,26.01439146278366,4
21.943664564297706,24.10687149837799,25.86009537051082,0
19.29668811155526,23.241511011485745,26.6281687165883,1
21.98721501338692,23.81714147720184,24.604000877925905,0
16.628019430836805,22.71193363897308,27.3853506873205,1
20.88986866704009,23.25891438212372,26.72884910554147,0
20.657215024505035,23.40012891418155,25.961704437544377,0
22.71520705489969,24.289551213269085,25.009781177895626,0
20.01003070912956,23.582311642744905,28.072034593421044,1
19.358353054415318,21.73551257710023,25.26447538760514,4
21.25519882136369,23.95563819938639,26.6514370672466,0
20.99108739285049,23.99110625040186,26.081714531095816,0
24.94715380928673,25.501063836374616,26.494217405412133,2
22.21325073821257,23.96483971747868,26.1749160371442,0
15.364336380761422,19.682574886637223,24.522050802677384,3
22.937945520533606,24.09588667543248,26.29856790935705,2
20.896416637703297,22.78494698882562,24.691140621334863,0
19.30345166016717,23.437258542793057,26.81043574553456,1
20.13978804565499,22.915694624835137,26.974525528530883,1
16.52100175472473,23.67565535175099,29.7297063671866,1
24.05458003497832,24.490391601453005,25.96606471276184,2
18.34271899106764,22.438026152873373,26.626230762101784,1
22.44588639490388,23.491987263588104,24.38532160071382,0
21.35544342218439,22.310705392789416,24.42897454683492,0
21.708972232235297,24.607417222734544,26.60397328864063,0
23.551186197071267,24.44056527591751,25.088435656286567,2
21.37766560651856,21.96107693193929,22.907982979681048,4
20.631730588551623,23.690080694371165,26.181096863939395,0
21.4627888320492,23.66235752820057,25.504704007848936,0
19.79909878560727,23.54821961604567,27.566885366133683,1
22.05105738289709,24.4239730354327,27.00613223639061,2
20.25719631129039,23.73905927610495,26.314412724767084,0
21.502140294191165,22.369819035075736,23.417488356837037,4
19.949445355397145,23.69643539185757,28.30743414407964,1
18.873260789066077,22.64030371316632,26.92527289101415,1
19.86326455935356,22.54398774420349,26.83437930531608,1
20.75959172824592,24.223328663961805,26.8997266773442,0
19.002648770592348,22.53520146291016,25.56172949164257,4
21.47947027927572,23.782348277432487,25.92636610821492,0
23.181834177744364,25.67888352179912,27.927944891260477,2
21.418965897473445,23.535127505718684,25.223226807660424,0
18.880102998844183,22.88661063589924,26.23024030157724,1
20.50771867987328,23.666831212944377,27.293781040236464,1
22.413939566598856,25.560992407848897,27.80009533171313,2
23.45152844735768,24.33441041319809,25.06876520164901,2
17.877140974905235,21.706350013185894,25.111273583362298,4
21.27456564118739,24.01268755447102,26.18720795786501,0
23.287695164974917,25.189791980990822,25.900241990266643,2
20.577423281596467,22.9915041900501,25.24244747433778,0
20.54034027192741,23.975717422939564,27.154157429018177,1
22.156576291905377,24.47342402279133,25.985785823623853,0
21.828877490297742,24.5376104454354,27.718085960007137,2
18.94240595806592,21.741574907280583,25.308019748751995,4
21.754885127195507,24.835811812030737,27.57054642753307,2
23.99127895800607,25.041870950276586,26.711800834987503,2
19.021868310376583,22.281960822100768,26.07247166232488,4
22.4289250030381,23.991869826131172,25.51921530102013,0
22.415032096398377,24.64668621404561,26.94339683478512,2
17.28065153216229,22.109088561838465,27.379111542798608,1
19.205764470233657,22.375685861164506,23.9461280075293,4
20.499436548579983,21.820389331403927,23.921684844409544,4
23.4315351269946,24.98109681358724,27.30176190131922,2
21.11492988101336,23.151776128501837,26.19779655540871,0
25.313592652617853,26.910929318152693,27.425854474532507,2
20.983033184925723,23.880220486965936,26.52534729450947,0
23.895909499021226,25.11619468285719,25.645645754382485,2
21.180211830947783,24.045811356189645,26.086175463839503,0
20.14501532895637,23.83330689809487,27.34418674020021,1
20.291769686127207,23.848594681384927,26.1339408757848,0
20.66008995144079,23.13299717330508,25.56523538119088,0
21.32081652237502,24.502101512338736,26.702261941130377,0
19.53672983215238,22.83809653964073,25.77541814928064,4
21.44895802315727,24.184920572435043,26.3759135953613,0
22.99550467529436,25.03710660380009,25.82946440301652,2
20.356700652100347,22.630979572740877,24.8104066601512,4
23.64937192610349,25.047429294380034,26.19897771125672,2
21.314236129219715,24.415821709815017,27.446591240275588,0
22.6604485458562,24.74801805733144,26.245387790610277,2
17.70511441974963,19.954829829910704,22.176131777567285,3
19.68242326353964,21.878634748808924,23.75496733079252,4
19.009375864762667,22.31458348099481,28.462346818622745,1
20.303536058287577,22.721038657859424,25.453537092851956,4
19.487678744108266,24.384948313921477,27.698661964935106,1
20.59303804412966,23.363614324445848,26.448401039460432,0
21.13416695256092,22.73678434287104,26.12752714244918,0
20.10384053219465,22.532854909969885,27.42379442827861,1
12.693317768564844,17.019338060206877,28.468596277857092,3
21.366268378392554,24.206152204075515,27.12736435008714,0
18.86223864965712,22.506591588179223,25.60575382209327,4
20.230018248618045,22.668229668278197,26.877393697441107,1
20.74612170528291,23.464045474121257,26.355585444654317,0
20.305680702109328,23.4491992878866,26.63995990395728,1
15.582322292967016,18.169317933146857,23.337965037437108,3
22.92128943735701,23.928927955606937,25.095246260045084,0
21.17534507367249,23.48817999866269,24.767275487473626,0
19.05361262283257,22.09473472626183,25.237812118067183,4
19.958725509875364,24.49256732123375,28.331650024270587,1
21.009772867519644,22.878024265917805,25.09388240203235,0
17.12079621044783,22.57846328595747,27.44213433193171,1
20.34564181540104,23.97527923266721,27.15797687981561,1
20.605489259988037,23.36883930724388,26.915710375198174,1
17.072671772929766,19.642942340353816,22.741611743308685,3
19.82078988673781,22.808624006922084,25.468342225964648,4
19.856351048034828,22.058886139115817,23.98800511804584,4
21.436162336129215,23.244994478027238,25.535237874713005,0
22.824478492612634,25.80957592984097,27.808160480307087,2
19.05346500441408,22.64644158197437,25.167757838730274,4
20.83736591131509,21.84273571860784,23.050350419750416,4
19.07427368814687,22.92132324201943,27.660000443129963,1
19.5108598514976,21.55411215699867,24.102270026912127,4
19.122918179160408,21.772694679353496,23.88496693102249,4
23.64913912527321,25.870755742174328,25.31417743022375,2
21.760714664950505,23.95812481534184,25.51652821983272,0
18.17079326847676,22.028342085302302,27.259875315055854,1
21.70251382931688,24.44861236841945,26.798216051386326,0
16.801141519427315,22.837915208617435,27.865461269832807,1
19.805719386685528,22.54762189741006,25.2653282987735,4
23.251291855714676,25.230195208966048,26.00071833736404,2
20.1645005370771,23.685119452513657,26.480825559629015,1
17.807103661272464,20.90883787412098,24.85107127921221,3
21.207912324605548,23.871602505479807,26.02248617795436,0
18.030159784256533,23.895135206831164,28.46909102542383,1
19.034786397774955,20.61906117490856,25.023705487895352,4
19.01163560407452,22.958414093267702,25.960555703636334,4
18.89829154881828,23.377255507303744,26.529995295305103,1
21.11043332250397,23.987496103060217,26.274594214290016,0
19.565588196842636,23.477727340767046,27.265371434277768,1
21.56330860288354,24.07029769933305,26.941175657926543,0
21.704432129643067,23.89446663216421,25.279184647183005,0
22.379316308550763,23.513976986101262,24.67180967345369,0
18.25071577175624,23.068846133463964,27.539811109792694,1
18.49307802890401,22.491354321377337,24.96866490013876,4
20.13345783658264,22.702978731609463,24.917395405150067,4
19.667120144969672,23.357721398587746,27.38133732130336,1
20.83025164754116,23.76546680050249,26.0442391877698,0
18.149023737415234,22.55527499919953,26.53515998801294,1
20.02048927947485,25.10768666529922,27.75932585276976,1
17.99028635818433,22.876487627722927,28.350186107329016,1
21.462150130458628,23.96757452457754,26.322991847453583,0
20.661090096362507,23.59506513836745,26.172175702525845,0
16.948806139093335,22.80799484870384,27.593515831279813,1
20.42129880070437,22.777533197713066,25.557428498480277,4
23.44882286668068,24.73714228916338,25.31701181076043,2
22.07017879041308,23.774151008561084,25.56055550009063,0
23.87686099348732,26.146270465771465,28.33238365754904,2
21.52517029061131,25.77974380079071,29.033108301053392,2
22.931974401087796,24.37576696863291,26.172628746492524,2
21.00051449263804,22.47149320679277,23.39239273824614,4
22.652160491777305,24.206054339227112,25.20788773058708,0
14.045932122984826,19.37547313772806,21.440643078199574,3
17.065828219826084,21.537966807439552,25.59756518594509,3
16.159171195788993,20.54838620770708,24.404124506052067,3
21.564750008116015,22.414438595065967,25.147892312123137,0
20.15607923510237,22.98505984342448,25.565746186201004,4
18.41953871951882,22.91164015435534,27.06860470875747,1
19.797333576518163,24.637638615012765,29.112295871843887,1
20.903844405135505,24.151202815222412,26.944683546547783,0
22.100582927276573,23.74713618880139,25.369443089774528,0
19.04332567703325,21.2785006320678,24.50914792390851,4
21.521775018981355,24.108658572917065,26.07588173442535,0
19.18488006168343,22.53745044367995,26.450377740898144,1
20.620907434286583,23.38274606743376,25.68462639408491,0
20.230563830633077,22.2314638243324,24.923089311122016,4
19.81407477853939,22.651916537416945,24.957331629586115,4
17.497774940785522,22.281411249403117,27.61989536925548,1
18.192352550370764,23.00909084231289,28.28571806751181,1
19.57623480283162,22.46790055574412,24.897224032826795,4
21.744082079204137,23.994958701308544,26.426949602048637,0
22.07130357464108,24.334753832140997,26.16424940551739,0
19.76368258855345,22.70905662729764,24.91070569434068,4
20.37700619129987,23.04805611722136,25.61895286854982,0
19.418026444746648,24.11313475507024,28.317285078647775,1
21.585990792276448,23.341079740612177,23.788073779343183,0
19.22847826035692,22.26976382899097,25.34590777800495,4
21.827196787110804,23.69525734311636,25.018287752417912,0
23.929540947912677,25.309914232278327,26.25108812430249,2
21.22717587901357,24.256611404486875,27.382340575255693,0
17.60636884381503,21.74740615028101,25.553355619082456,4
19.980302683765743,25.052430828562912,27.799801180287528,1
18.482288149981045,23.267307368089465,28.57284407178399,1
20.957150959306595,23.210778780489296,25.35344791250377,0
19.182052008739703,23.145984754040157,26.604051300837916,1
21.07932862741907,23.02676888770573,25.566686478638463,0
21.97139241160825,24.03930485821356,25.880069589975356,0
19.443314576258924,21.83739258610801,23.65161219408833,4
19.97612401108116,23.403833406464223,26.842119779287664,1
15.227300666802607,18.94971944114569,23.192427196298866,3
19.478251894564185,21.660368034672256,24.39658536922049,4
21.376366877558205,23.84844002221377,26.29877173477855,0
21.2436892128251,23.661067042510933,25.229163009747204,0
18.58622424290626,23.694692185076867,28.04817480357796,1
24.2765561122127,26.895091803890825,28.263442261255463,2
20.19639986094187,23.895633886488337,27.923306212548518,1
25.02439924405618,27.591936960798662,29.670783557236252,2
17.95187126037985,24.321997402451625,28.9324243106191,1
18.90128640608276,23.04232789156112,26.98146695518569,1
18.868237892634884,22.33491152231032,26.43046794303364,1
19.984799036614643,23.04944537047436,25.404796014819272,4
19.73994904427436,24.004200154120717,26.68123780360755,1
23.62900079665495,25.904162676079924,27.284213552722598,2
20.307012945866,23.30662080045648,25.95984089037636,0
19.118427418089816,21.78163824047565,24.225551001756152,4
20.56008181310106,23.623754932461047,26.845809368555805,1
21.01694514205679,23.565772572942528,26.6437729279424,0
16.370013820918146,19.96160406453857,25.37149928658098,3
21.951820950272584,22.99431898269578,24.104038731701515,0
21.713625238773734,23.38857486734021,25.879825782158203,0
20.746520093402463,23.598982905286714,26.254552211814445,0
20.846037770433337,24.08870940869102,27.1213201670929,0
21.961575199168657,24.806543139632936,27.45105335258532,2
18.677294228984948,22.901425404037816,24.38963472004299,4
19.02537758252993,21.967140559285397,25.17804678057344,4
20.38065010999186,22.234261763446675,24.88650182720141,4
18.66870190828604,23.156308193834512,28.031886523429748,1
22.26186884348908,24.344714462909515,25.79877348617347,0
20.85515301991649,23.72905014548611,24.89217054260646,0
21.702579390800505,24.09278603783863,25.496719794715972,0
23.310757590035088,24.943887553883187,26.086610714153974,2
19.897570228246877,25.17877564957684,28.476523247441005,1
23.060599476005365,23.333320333602344,23.944373825698865,0
19.17414119798348,22.827681866991718,25.442108680665623,4
17.709178531572668,19.22417134478642,25.09229920733413,3
22.078039882733684,24.161435773706724,26.220028030021567,0
21.502032152164237,24.46851471920328,26.918128439696616,0
19.09055778354784,23.242869014149687,26.79294663816324,1
21.296628815422405,24.46835041334754,27.63297648303334,0
19.33343806952044,22.437632151456835,25.16664425613446,4
20.267799460845005,22.70426607129911,24.72310319735383,4
20.188030963000624,24.639803972701948,28.882694133588767,1
19.168073437463285,22.687354698569667,26.957229332713656,1
18.87756150622493,22.825605769203086,26.19173739644732,1
20.0005238772552,22.36280413086964,25.440574277588304,4
19.695030199575395,22.357127068810254,24.100088550659187,4
16.833596168073182,20.498653228994375,23.84196654922568,3
20.30326707596832,22.87298597790613,25.275467593168436,4
17.860153798129737,21.57492805885205,25.783603804714684,4
22.60213687708129,24.104623443335544,25.618793789364457,0
17.95599936799654,19.99831265820924,21.078162889264533,3
22.754044371304406,25.11356650402596,26.93661452433685,2
20.10093054674003,24.00814139535299,27.50157109325267,1
19.4061117775664,22.692794621189925,25.607041561735347,4
19.461365231912797,23.407428601556557,27.111077536539156,1
19.55908942781532,24.57939382953658,28.651403959840614,1
21.56424434687126,23.41574297758022,27.734658260434497,0
23.05089517469149,23.746131786159356,25.30031988388614,0
21.41255888822479,23.055979280579937,24.592654956054048,0
20.66027682170107,22.97839665595284,26.00242655741266,0
21.1849543685391,24.064681549135887,26.63653768641962,0
20.175748737657827,23.1541968195206,26.494013196920136,1
23.82637049411148,26.68910810987559,29.08631751924934,2
21.30746830987809,27.35618540327135,30.46423481418416,2
21.181774989254592,23.59594283472664,25.24519591353563,0
24.888344597942503,27.241728028445863,28.262569022705904,2
19.7087590344876,23.24206984384547,26.432173824619746,1
20.68441703168337,24.360232873593688,27.38969421472924,1
15.83111688022023,19.039252889467573,23.764024538673304,3
19.590733647949623,23.770126620362944,28.07734161791459,1
19.67605562937729,22.3510665665498,24.78431874814636,4
20.912588088179685,23.2964380985805,25.06015824928854,0
25.123293662777424,24.358126285197,25.137099806702626,2
21.42007890459533,23.59499244313617,25.25906245673418,0
21.371863684756367,23.45730401854893,25.869674808423447,0
21.699597250720725,24.77751194786546,27.62828409165668,2
21.048690466115204,24.422311577165477,28.153598613025736,1
24.21791847048661,25.807216639619487,27.10548723107009,2
21.537851072262637,24.41547656237648,26.361557740546026,0
23.3810994111268,24.68085831649162,25.674411813919225,2
20.926820234457715,24.017081057296647,26.467260301666517,0
16.830434484037205,18.836707782344966,22.036564736992325,3
20.238723891575685,22.48200549659812,23.681278485668205,4
19.919507265515183,24.087002245239358,28.140740332366825,1
19.35753469015097,22.9393958179271,26.41011186384545,1
19.29836141419368,22.329677484022497,24.33212827756388,4
17.18613976369902,22.37904089388208,27.822731016118443,1
18.789927120842027,21.805377542062253,25.199138818413587,4
18.296167409528334,21.637496107075105,25.13912009653613,4
20.69155974329859,23.062918272964676,25.02539713304613,0
23.005349468177467,24.974562025927195,26.9183376818942,2
19.02869394933937,22.537805489775643,26.02654138821307,4
22.083278282013,23.58240849625469,25.590303050770736,0
19.64261325192556,22.12341288650854,25.09476198268616,4
19.254258779942194,22.30570097434057,25.734575710816834,4
21.04530613153231,23.55514049358248,25.975923095051726,0
20.47301515948685,23.451934518510587,26.26275797986524,0
22.797694007261285,24.17580937794032,25.306166024152024,0
15.750625806282631,19.511881129166596,26.646449975198987,3
17.627432889804236,22.054865548817563,25.92202994589165,4
18.564678145199316,21.85432789782591,28.212226688997607,1
20.321847828617862,22.742276502786147,24.983223801160378,4
22.706672565575275,23.70217666557243,24.71796717695401,0
24.467036126513943,25.46240073888128,26.586214414926197,2
18.371987566707663,21.22746146977448,24.37280300675833,4
16.004583087231993,20.74974482901269,27.089090491504408,3
22.03276002045279,24.341069570587457,26.346597993892704,0
21.586918287397182,23.806266357965814,25.0420668211545,0
20.75778407757684,23.6107046394255,26.250507277227086,0
20.838984505457866,22.89907300282797,24.689766794900383,0
18.33471997024076,22.94175400614725,27.94523205144954,1
19.166691106286017,22.503235419283637,25.680388110794112,4
23.130143133040857,24.693415364456964,25.09561635426016,2
17.32259801218809,21.384824226955867,26.14221393411223,4
18.67026198281036,22.2227219787275,25.55100225986437,4
21.88564490415438,24.182158418921787,25.240942723990624,0
20.55236051935774,23.21082544938456,25.780569759034087,0
21.166057475707,24.12076032197068,25.39953583571236,0
21.842524409560674,24.17962645017019,26.347961716216577,0
17.88165215383505,22.870220008540254,26.76613349572754,1
21.32863087889188,22.96149305750323,25.537799317416425,0
19.49316726784425,22.3431806019356,25.574413772026958,4
20.865400467339565,23.5699286344624,26.25367548966109,0
23.047109741026297,24.346086197921004,24.93978176895555,0
22.531348249430057,24.813376855767647,26.86915166189828,2
15.735803946265806,19.053105310253283,23.128822699265683,3
18.681887275083717,21.838598578279434,25.55374123849957,4
18.91743267308909,22.47285993360344,25.76445248026404,4
19.78436394429513,22.60223967992715,25.205593289411368,4
21.788778433721983,23.514795153844677,25.17310946320278,0
19.8013997693288,21.871595484383665,26.04143642038703,4
18.25429409434941,22.167748040044028,26.8128094208692,1
19.336276520434264,22.227935857565104,23.46018093098461,4
18.015405217531185,22.469228535308588,26.72698740292053,1
22.364302682314506,25.16367628503535,27.17955931767277,2
19.74079880186329,23.534116827795422,27.80732681421992,1
17.451573599856733,21.452686627045487,24.80694597820943,3
21.091211165293192,23.737329244815985,26.40896171158344,0
20.85814636837572,23.552065361201603,27.224048232583197,1
17.82268977704058,20.489847872724106,24.18425475653465,3
20.216207232639785,22.9865639531464,27.197571062409505,1
21.32626297452081,24.055482662443904,26.695675100974917,0
20.253188857919667,23.14906069282466,26.26981700688368,1
16.061863616046292,19.87202786716805,23.859604434700376,3
19.08180719576698,21.891579431450843,25.25224800214414,4
21.6965435059332,24.13908976723464,25.94136766557284,0
20.609592465249577,23.52853704547319,26.595758494558915,0
19.471636522633236,21.62665559806741,23.98126939209919,4
21.04608118427404,21.93402794435829,23.719939404505325,4
22.33522464048997,22.895816628548804,26.296943863327304,0
19.57745985486379,22.61279042384261,25.104795079952755,4
22.803431427818893,24.169303533837823,26.231230111730277,2
22.05758987670488,24.26644232123131,27.81180591045551,2
19.951087785243654,22.96228337195865,25.58644720239518,4
20.15467472347421,23.32525607926829,26.226443296505987,1
22.922927459675247,24.887709970869548,24.141646738060185,0
18.806957378457867,22.21534867116019,25.002697533748023,4
20.53454673106398,22.6113966829617,24.439979230147543,4
21.47134084470831,23.661492866594227,25.54528546243609,0
18.848517296812027,22.61870652855797,26.319921699990378,1
21.995920747611542,25.3926044276536,27.70431670653145,2
21.327673380566008,23.431048219965184,23.219219242051103,0
20.90532229141779,23.57699530874744,25.70102739679487,0
21.4832263941689,22.963853777886893,24.538226693130422,0
20.09582249135798,23.426438363091727,25.43085476311624,0
20.5698856356513,23.29474695065236,25.978775179684103,0
20.19059627924016,21.93187241783033,24.30868529957841,4
22.165683513469823,25.00323925700888,26.934711291696185,2
20.301032292340388,23.95511396087233,28.06874308003133,1
18.68818048910257,22.534936216869767,26.443917344101475,1
21.22231936505258,25.22396023780376,28.66835322003533,2
19.94689122467065,21.547939988063497,28.55455739427579,1
22.943773658935285,24.56930451894687,25.45756318516436,2
20.787588425086856,23.351941512593957,25.870115049019304,0
20.170904887989845,22.72541288792831,25.60821874017278,4
24.29830633691892,26.749399648861974,29.303382703797308,2
15.38741722908288,18.614454064741476,22.423336223378705,3
20.97951457461697,23.819832141549075,25.480945119254955,0
21.571346563558183,24.041541729557814,26.70235831173516,0
